algorithm,instance,run,memory,code,time,iterations,graph,nodes,edges,modularity,N,clusters,conductance,cut
walktrap,as-22july06,2,3884596,0,26.2875,0,as-22july06.graph,22963,96872,0.586234385,5501331564,577,0.14737622,0.00001440
walktrap,as-22july06,3,3884596,0,26.3475,0,as-22july06.graph,22963,96872,0.586234385,5501331564,577,0.14737622,0.00001440
walktrap,as-22july06,4,3884596,0,26.2849,0,as-22july06.graph,22963,96872,0.586234385,5501331564,577,0.14737622,0.00001440
walktrap,as-22july06,5,3884596,0,26.3062,0,as-22july06.graph,22963,96872,0.586234385,5501331564,577,0.14737622,0.00001440
vieclus,as-22july06,1,56836,0,3348.07,0,as-22july06.graph,22963,96872,0.679383502,6375460052,38,0.09712410,0.00001530
vieclus,as-22july06,2,56352,0,3337.29,0,as-22july06.graph,22963,96872,0.679381809,6375444168,38,0.09710385,0.00001529
vieclus,as-22july06,3,56620,0,3475.39,0,as-22july06.graph,22963,96872,0.679382304,6375448808,38,0.09711089,0.00001530
vieclus,as-22july06,4,56724,0,3505.19,0,as-22july06.graph,22963,96872,0.679381185,6375438312,38,0.09711718,0.00001530
vieclus,as-22july06,5,56328,0,3548.81,0,as-22july06.graph,22963,96872,0.679378739,6375415360,38,0.09717489,0.00001529
ucode,as-22july06,1,8929628,0,3368.1481771469116,1000,as-22july06.graph,22963,96872,0.000000000,0,1,0.00000000,0.00000000
ucode,as-22july06,2,8929628,0,3355.910418510437,1000,as-22july06.graph,22963,96872,0.000000000,0,1,0.00000000,0.00000000
ucode,as-22july06,3,8929628,0,3346.6351981163025,1000,as-22july06.graph,22963,96872,0.000000000,0,1,0.00000000,0.00000000
ucode,as-22july06,4,8929628,0,3336.67125082016,1000,as-22july06.graph,22963,96872,0.000000000,0,1,0.00000000,0.00000000
ucode,as-22july06,5,8929628,0,3330.6727797985077,1000,as-22july06.graph,22963,96872,0.000000000,0,1,0.00000000,0.00000000
magi,as-22july06,1,1596980,0,1086.8209879398346,100,as-22july06.graph,22963,96872,-0.089230888,-837359114,5,0.44215330,0.00019730
magi,as-22july06,2,1596980,0,1046.0452926158905,100,as-22july06.graph,22963,96872,-0.034020830,-319257750,4,0.46978371,0.00008809
magi,as-22july06,3,1596980,0,996.2658712863922,100,as-22july06.graph,22963,96872,-0.034902403,-327530586,6,0.43486084,0.00009357
magi,as-22july06,4,1596980,0,1042.985394001007,100,as-22july06.graph,22963,96872,-0.226179776,-2122512728,4,0.45834891,0.00031360
magi,as-22july06,5,1596980,0,1031.4536197185516,100,as-22july06.graph,22963,96872,-0.064565022,-605890080,6,0.44469355,0.00018256
louvain,as-22july06,1,24576,0,0.0840,0,as-22july06.graph,22963,96872,0.661405077,6206747202,38,0.10163949,0.00001613
louvain,as-22july06,2,24576,0,0.0918,0,as-22july06.graph,22963,96872,0.661516456,6207792400,37,0.10431458,0.00001643
louvain,as-22july06,3,24576,0,0.1010,0,as-22july06.graph,22963,96872,0.653931052,6136609572,34,0.09845202,0.00001596
louvain,as-22july06,4,24576,0,0.0853,0,as-22july06.graph,22963,96872,0.662148146,6213720300,30,0.09733569,0.00001653
louvain,as-22july06,5,24576,0,0.0775,0,as-22july06.graph,22963,96872,0.659463846,6188530330,38,0.10486597,0.00001665
leiden,as-22july06,1,28672,0,0.0622,0,as-22july06.graph,22963,96872,0.676360311,6347089870,37,0.09836601,0.00001536
leiden,as-22july06,2,28672,0,0.0612,0,as-22july06.graph,22963,96872,0.677189711,6354873120,34,0.09278063,0.00001517
leiden,as-22july06,3,28672,0,0.0615,0,as-22july06.graph,22963,96872,0.676966435,6352777850,38,0.10106215,0.00001602
leiden,as-22july06,4,28672,0,0.0606,0,as-22july06.graph,22963,96872,0.676260995,6346157876,41,0.09800609,0.00001586
leiden,as-22july06,5,28672,0,0.0626,0,as-22july06.graph,22963,96872,0.677026962,6353345852,38,0.09754169,0.00001536
infomap,as-22july06,1,72780,0,0.5694,0,as-22july06.graph,22963,96872,0.606151190,5688234540,13,0.05257713,0.00001013
infomap,as-22july06,2,72780,0,0.5543,0,as-22july06.graph,22963,96872,0.606151190,5688234540,13,0.05257713,0.00001013
infomap,as-22july06,3,72780,0,0.6182,0,as-22july06.graph,22963,96872,0.606151190,5688234540,13,0.05257713,0.00001013
infomap,as-22july06,4,72780,0,0.6068,0,as-22july06.graph,22963,96872,0.606151190,5688234540,13,0.05257713,0.00001013
infomap,as-22july06,5,72780,0,0.5656,0,as-22july06.graph,22963,96872,0.606151190,5688234540,13,0.05257713,0.00001013
hollocou,as-22july06,1,4096,0,0.002,0,as-22july06.graph,22963,96872,0.137056462,1286163114,9388,0.48121171,0.00003533
hollocou,as-22july06,2,4096,0,0.002,0,as-22july06.graph,22963,96872,0.135318949,1269857972,9771,0.48151284,0.00003574
hollocou,as-22july06,3,4096,0,0.001,0,as-22july06.graph,22963,96872,0.141435351,1327255416,9373,0.48135694,0.00003539
hollocou,as-22july06,4,4096,0,0.002,0,as-22july06.graph,22963,96872,0.141437733,1327277772,9565,0.48028486,0.00003526
hollocou,as-22july06,5,4096,0,0.002,0,as-22july06.graph,22963,96872,0.146967041,1379165812,9634,0.48037519,0.00003573
gnns,as-22july06,1,8120472,0,246.33226609230042,200,as-22july06.graph,22963,96872,0.637776890,5985015938,137,0.16088598,0.00002367
gnns,as-22july06,2,8120472,0,244.8431704044342,200,as-22july06.graph,22963,96872,0.640156924,6007350610,114,0.17612210,0.00002614
gnns,as-22july06,3,8120472,0,243.36838054656982,200,as-22july06.graph,22963,96872,0.639356239,5999836838,119,0.16093266,0.00002356
gnns,as-22july06,4,8120472,0,242.12087297439575,200,as-22july06.graph,22963,96872,0.642979359,6033836864,119,0.16401733,0.00002429
gnns,as-22july06,5,8120472,0,242.6255762577057,200,as-22july06.graph,22963,96872,0.622025192,5837199100,138,0.16351159,0.00002402
dmon,as-22july06,1,4784808,0,319.3154,1000,as-22july06.graph,22963,96872,0.537314855,5042261672,16,0.20508345,0.00003040
dmon,as-22july06,2,4784808,0,322.4370,1000,as-22july06.graph,22963,96872,0.533592984,5007334952,16,0.22416926,0.00002823
dmon,as-22july06,3,4784808,0,326.3320,1000,as-22july06.graph,22963,96872,0.556420616,5221553656,16,0.19418647,0.00002814
dmon,as-22july06,4,4784808,0,324.9108,1000,as-22july06.graph,22963,96872,0.540093808,5068339884,16,0.18813230,0.00002956
dmon,as-22july06,5,4784808,0,325.9916,1000,as-22july06.graph,22963,96872,0.524531064,4922296228,16,0.24200358,0.00002905
dgcluster,as-22july06,1,996560,0,125.42602157592773,300,as-22july06.graph,22963,96872,0.000000000,0,1,0.00000000,0.00000000
dgcluster,as-22july06,2,996560,0,123.53376865386963,300,as-22july06.graph,22963,96872,0.000000000,0,1,0.00000000,0.00000000
dgcluster,as-22july06,3,996560,0,123.99379467964172,300,as-22july06.graph,22963,96872,0.000000000,0,1,0.00000000,0.00000000
dgcluster,as-22july06,4,996560,0,126.40053105354309,300,as-22july06.graph,22963,96872,0.000000000,0,1,0.00000000,0.00000000
dgcluster,as-22july06,5,996560,0,124.444988489151,300,as-22july06.graph,22963,96872,0.000000000,0,1,0.00000000,0.00000000
commdgi,as-22july06,1,17330744,0,3606.3279,316,as-22july06.graph,22963,96872,0.520609285,4885493526,12,0.18173171,0.00002047
commdgi,as-22july06,2,17330744,0,3608.3019,315,as-22july06.graph,22963,96872,0.491559693,4612886798,16,0.28317734,0.00002215
commdgi,as-22july06,3,17330744,0,3603.8175,315,as-22july06.graph,22963,96872,0.483523293,4537471736,14,0.30468048,0.00002468
commdgi,as-22july06,4,17330744,0,3607.6610,320,as-22july06.graph,22963,96872,0.476232783,4469056252,15,0.32357055,0.00002930
commdgi,as-22july06,5,17330744,0,3606.4735,332,as-22july06.graph,22963,96872,0.485062589,4551916782,15,0.31306051,0.00002412
clustre_fast,as-22july06,1,6144,0,0.0184319,0,as-22july06.graph,22963,96872,0.540706840,5074092688,48,0.18210447,0.00003122
clustre_fast,as-22july06,2,6144,0,0.018424,0,as-22july06.graph,22963,96872,0.540706840,5074092688,48,0.18210447,0.00003122
clustre_fast,as-22july06,3,6144,0,0.018461,0,as-22july06.graph,22963,96872,0.540706840,5074092688,48,0.18210447,0.00003122
clustre_fast,as-22july06,4,6144,0,0.018363,0,as-22july06.graph,22963,96872,0.540706840,5074092688,48,0.18210447,0.00003122
clustre_fast,as-22july06,5,6144,0,0.018368,0,as-22july06.graph,22963,96872,0.540706840,5074092688,48,0.18210447,0.00003122
clustre_strong,as-22july06,1,14336,0,.025316001,0,as-22july06.graph,22963,96872,0.615979167,5780462088,19,0.13259190,0.00002392
clustre_strong,as-22july06,2,14336,0,.025636899,0,as-22july06.graph,22963,96872,0.615979167,5780462088,19,0.13259190,0.00002392
clustre_strong,as-22july06,3,14336,0,.025371308,0,as-22july06.graph,22963,96872,0.615979167,5780462088,19,0.13259190,0.00002392
clustre_strong,as-22july06,4,14336,0,.025370332,0,as-22july06.graph,22963,96872,0.615979167,5780462088,19,0.13259190,0.00002392
clustre_strong,as-22july06,5,14336,0,.02542594,0,as-22july06.graph,22963,96872,0.615979167,5780462088,19,0.13259190,0.00002392
walktrap,caidaRouterLevel,1,20427360,0,1023.6037,0,caidaRouterLevel.graph,192244,1218132,0.682172025,1012237937348,20291,0.14885859,0.00000195
walktrap,caidaRouterLevel,2,20427360,0,1025.7786,0,caidaRouterLevel.graph,192244,1218132,0.682172025,1012237937348,20291,0.14885859,0.00000195
walktrap,caidaRouterLevel,3,20427360,0,1022.8077,0,caidaRouterLevel.graph,192244,1218132,0.682172025,1012237937348,20291,0.14885859,0.00000195
walktrap,caidaRouterLevel,4,20427360,0,1018.1801,0,caidaRouterLevel.graph,192244,1218132,0.682172025,1012237937348,20291,0.14885859,0.00000195
walktrap,caidaRouterLevel,5,20427360,0,1021.7694,0,caidaRouterLevel.graph,192244,1218132,0.682172025,1012237937348,20291,0.14885859,0.00000195
vieclus,caidaRouterLevel,1,247596,0,3583.97,0,caidaRouterLevel.graph,192244,1218132,0.872613312,1294823397050,446,0.01005907,0.00000030
vieclus,caidaRouterLevel,2,247372,0,3575.22,0,caidaRouterLevel.graph,192244,1218132,0.872679470,1294921565710,438,0.00994642,0.00000030
vieclus,caidaRouterLevel,3,248644,0,3603.39,0,caidaRouterLevel.graph,192244,1218132,0.872624081,1294839377022,438,0.00992088,0.00000030
vieclus,caidaRouterLevel,4,246428,0,3587.99,0,caidaRouterLevel.graph,192244,1218132,0.872736471,1295006146430,443,0.01019623,0.00000030
vieclus,caidaRouterLevel,5,248212,0,3596.79,0,caidaRouterLevel.graph,192244,1218132,0.872784228,1295077010860,447,0.01021270,0.00000031
ucode,caidaRouterLevel,1,864628,1
ucode,caidaRouterLevel,2,864628,1
ucode,caidaRouterLevel,3,864628,1
ucode,caidaRouterLevel,4,864628,1
ucode,caidaRouterLevel,5,864628,1
magi,caidaRouterLevel,1,5336200,0,3606.9422795772552,14,caidaRouterLevel.graph,192244,1218132,0.031257076,46380675178,3,0.31263327,0.00002143
magi,caidaRouterLevel,2,5336200,0,3608.3140258789062,13,caidaRouterLevel.graph,192244,1218132,0.023410094,34736965702,5,0.38772121,0.00001926
magi,caidaRouterLevel,3,5336200,0,3607.3382444381714,13,caidaRouterLevel.graph,192244,1218132,0.013773844,20438258842,5,0.39548507,0.00001428
magi,caidaRouterLevel,4,5336200,0,3608.3424377441406,13,caidaRouterLevel.graph,192244,1218132,0.023562833,34963606290,4,0.36064357,0.00001550
magi,caidaRouterLevel,5,5336200,0,3606.3102028369904,12,caidaRouterLevel.graph,192244,1218132,0.007507016,11139253110,4,0.37029433,0.00001540
louvain,caidaRouterLevel,1,123712,0,1.6939,0,caidaRouterLevel.graph,192244,1218132,0.861829824,1278822366228,505,0.01280991,0.00000033
louvain,caidaRouterLevel,2,123712,0,2.6214,0,caidaRouterLevel.graph,192244,1218132,0.862000648,1279075842568,496,0.01239393,0.00000032
louvain,caidaRouterLevel,3,123712,0,1.7863,0,caidaRouterLevel.graph,192244,1218132,0.862813877,1280282548776,483,0.01183425,0.00000031
louvain,caidaRouterLevel,4,123712,0,1.8868,0,caidaRouterLevel.graph,192244,1218132,0.857200412,1271953034452,556,0.01523184,0.00000034
louvain,caidaRouterLevel,5,123712,0,2.0053,0,caidaRouterLevel.graph,192244,1218132,0.861636406,1278535363654,529,0.01302525,0.00000032
leiden,caidaRouterLevel,1,122688,0,1.0490,0,caidaRouterLevel.graph,192244,1218132,0.869174973,1289721433878,439,0.01021763,0.00000031
leiden,caidaRouterLevel,2,122688,0,1.0492,0,caidaRouterLevel.graph,192244,1218132,0.869743871,1290565590688,451,0.01068044,0.00000031
leiden,caidaRouterLevel,3,122688,0,1.0403,0,caidaRouterLevel.graph,192244,1218132,0.869548405,1290275548416,449,0.01092860,0.00000033
leiden,caidaRouterLevel,4,122688,0,1.0538,0,caidaRouterLevel.graph,192244,1218132,0.870116848,1291119030914,440,0.01044492,0.00000032
leiden,caidaRouterLevel,5,122688,0,1.0518,0,caidaRouterLevel.graph,192244,1218132,0.869562071,1290295827570,440,0.01051289,0.00000032
infomap,caidaRouterLevel,1,805856,0,15.1187,0,caidaRouterLevel.graph,192244,1218132,0.075854904,112556964480,309,0.00007467,0.00000000
infomap,caidaRouterLevel,2,805856,0,15.1359,0,caidaRouterLevel.graph,192244,1218132,0.075854904,112556964480,309,0.00007467,0.00000000
infomap,caidaRouterLevel,3,805856,0,15.1262,0,caidaRouterLevel.graph,192244,1218132,0.075854904,112556964480,309,0.00007467,0.00000000
infomap,caidaRouterLevel,4,805856,0,15.1864,0,caidaRouterLevel.graph,192244,1218132,0.075854904,112556964480,309,0.00007467,0.00000000
infomap,caidaRouterLevel,5,805856,0,15.1539,0,caidaRouterLevel.graph,192244,1218132,0.075854904,112556964480,309,0.00007467,0.00000000
hollocou,caidaRouterLevel,1,26412,0,0.029,0,caidaRouterLevel.graph,192244,1218132,0.385642088,572233305140,32251,0.40982986,0.00000405
hollocou,caidaRouterLevel,2,26412,0,0.026,0,caidaRouterLevel.graph,192244,1218132,0.395987716,587584618600,32388,0.41025348,0.00000409
hollocou,caidaRouterLevel,3,26412,0,0.028,0,caidaRouterLevel.graph,192244,1218132,0.385956530,572699887390,33083,0.41020099,0.00000407
hollocou,caidaRouterLevel,4,26412,0,0.025,0,caidaRouterLevel.graph,192244,1218132,0.390334761,579196506018,32450,0.41021489,0.00000403
hollocou,caidaRouterLevel,5,26412,0,0.025,0,caidaRouterLevel.graph,192244,1218132,0.376075856,558038493308,32430,0.41005292,0.00000407
gnns,caidaRouterLevel,1,7024644,0,3600.750106573105,1750,caidaRouterLevel.graph,192244,1218132,0.819716794,1216333134418,438,0.07203264,0.00000197
gnns,caidaRouterLevel,2,7024644,0,3645.0748114585876,1750,caidaRouterLevel.graph,192244,1218132,0.820198266,1217047564260,438,0.07310624,0.00000199
gnns,caidaRouterLevel,3,7024644,0,3638.6377305984497,1750,caidaRouterLevel.graph,192244,1218132,0.803432174,1192169272870,438,0.08401778,0.00000229
gnns,caidaRouterLevel,4,7024644,0,3603.59224486351,1720,caidaRouterLevel.graph,192244,1218132,0.828118128,1228799416564,436,0.06656354,0.00000172
gnns,caidaRouterLevel,5,7024644,0,3657.2390644550323,1800,caidaRouterLevel.graph,192244,1218132,0.828029524,1228667941950,436,0.08333040,0.00000199
dmon,caidaRouterLevel,1,1374136,1
dmon,caidaRouterLevel,2,1374136,1
dmon,caidaRouterLevel,3,1374136,1
dmon,caidaRouterLevel,4,1374136,1
dmon,caidaRouterLevel,5,1374136,1
dgcluster,caidaRouterLevel,1,3707888,0,1542.697651386261,300,caidaRouterLevel.graph,192244,1218132,0.180615949,268006175992,2,0.17934434,0.00001383
dgcluster,caidaRouterLevel,2,3707888,0,1520.194030046463,300,caidaRouterLevel.graph,192244,1218132,0.188774007,280111474336,2,0.16957716,0.00001419
dgcluster,caidaRouterLevel,3,3707888,0,1492.8169360160828,300,caidaRouterLevel.graph,192244,1218132,0.195169094,289600796176,2,0.15958464,0.00001484
dgcluster,caidaRouterLevel,4,3707888,0,1495.9822838306427,300,caidaRouterLevel.graph,192244,1218132,0.198088658,293932977696,2,0.15649483,0.00001489
dgcluster,caidaRouterLevel,5,3707888,0,1496.6314980983734,300,caidaRouterLevel.graph,192244,1218132,0.186234456,276343172926,2,0.17001717,0.00001460
commdgi,caidaRouterLevel,1,456704,1
commdgi,caidaRouterLevel,2,456704,1
commdgi,caidaRouterLevel,3,456704,1
commdgi,caidaRouterLevel,4,456704,1
commdgi,caidaRouterLevel,5,456704,1
clustre_fast,caidaRouterLevel,1,6144,0,0.174089,0,caidaRouterLevel.graph,192244,1218132,0.731341498,1085197842720,7813,0.15743914,0.00000270
clustre_fast,caidaRouterLevel,2,6144,0,0.175375,0,caidaRouterLevel.graph,192244,1218132,0.731341498,1085197842720,7813,0.15743914,0.00000270
clustre_fast,caidaRouterLevel,3,6144,0,0.175128,0,caidaRouterLevel.graph,192244,1218132,0.731341498,1085197842720,7813,0.15743914,0.00000270
clustre_fast,caidaRouterLevel,4,6144,0,0.175567,0,caidaRouterLevel.graph,192244,1218132,0.731341498,1085197842720,7813,0.15743914,0.00000270
clustre_fast,caidaRouterLevel,5,6144,0,0.174354,0,caidaRouterLevel.graph,192244,1218132,0.731341498,1085197842720,7813,0.15743914,0.00000270
clustre_strong,caidaRouterLevel,1,49152,0,1414.171808,0,caidaRouterLevel.graph,192244,1218132,0.844424852,1252996076310,582,0.02005931,0.00000038
clustre_strong,caidaRouterLevel,2,53248,0,467.653062,0,caidaRouterLevel.graph,192244,1218132,0.844492351,1253096233772,582,0.02025883,0.00000038
clustre_strong,caidaRouterLevel,3,49152,0,2231.054205,0,caidaRouterLevel.graph,192244,1218132,0.844480166,1253078153450,582,0.02025801,0.00000038
clustre_strong,caidaRouterLevel,4,49152,0,1546.64119,0,caidaRouterLevel.graph,192244,1218132,0.844463238,1253053034540,583,0.02020394,0.00000038
clustre_strong,caidaRouterLevel,5,53248,0,2773.494455,0,caidaRouterLevel.graph,192244,1218132,0.844436265,1253013011646,582,0.02004398,0.00000038
walktrap,celegansneural,1,20480,0,0.0149,0,celegansneural.graph,297,4296,0.412124667,128211590,22,0.40880580,0.01720738
walktrap,celegansneural,2,20480,0,0.0146,0,celegansneural.graph,297,4296,0.412124667,128211590,22,0.40880580,0.01720738
walktrap,celegansneural,3,20480,0,0.0145,0,celegansneural.graph,297,4296,0.412124667,128211590,22,0.40880580,0.01720738
walktrap,celegansneural,4,20480,0,0.0144,0,celegansneural.graph,297,4296,0.412124667,128211590,22,0.40880580,0.01720738
walktrap,celegansneural,5,20480,0,0.0149,0,celegansneural.graph,297,4296,0.412124667,128211590,22,0.40880580,0.01720738
vieclus,celegansneural,1,22528,0,0.135402,0,celegansneural.graph,297,4296,0.503782403,156726224,5,0.13877687,0.03380873
vieclus,celegansneural,2,20480,0,0.111513,0,celegansneural.graph,297,4296,0.503782403,156726224,5,0.13877687,0.03380873
vieclus,celegansneural,3,20480,0,0.222159,0,celegansneural.graph,297,4296,0.503782403,156726224,5,0.13877687,0.03380873
vieclus,celegansneural,4,20480,0,0.074342,0,celegansneural.graph,297,4296,0.503782403,156726224,5,0.13877687,0.03380873
vieclus,celegansneural,5,20480,0,0.133003,0,celegansneural.graph,297,4296,0.503782403,156726224,5,0.13877687,0.03380873
ucode,celegansneural,1,372192,0,2.6309731006622314,1000,celegansneural.graph,297,4296,0.000000000,0,1,0.00000000,0.00000000
ucode,celegansneural,2,372192,0,2.656497001647949,1000,celegansneural.graph,297,4296,0.000000000,0,1,0.00000000,0.00000000
ucode,celegansneural,3,372192,0,2.6536734104156494,1000,celegansneural.graph,297,4296,0.000000000,0,1,0.00000000,0.00000000
ucode,celegansneural,4,372192,0,2.6981091499328613,1000,celegansneural.graph,297,4296,0.000000000,0,1,0.00000000,0.00000000
ucode,celegansneural,5,372192,0,2.6405134201049805,1000,celegansneural.graph,297,4296,0.000000000,0,1,0.00000000,0.00000000
magi,celegansneural,1,400956,0,3.1991968154907227,100,celegansneural.graph,297,4296,-0.006519885,-2028330,8,0.49268515,0.03953512
magi,celegansneural,2,400956,0,3.195862293243408,100,celegansneural.graph,297,4296,-0.006519885,-2028330,8,0.49268515,0.03953512
magi,celegansneural,3,400956,0,3.256105661392212,100,celegansneural.graph,297,4296,-0.006519885,-2028330,8,0.49268515,0.03953512
magi,celegansneural,4,400956,0,3.2378437519073486,100,celegansneural.graph,297,4296,-0.006519885,-2028330,8,0.49268515,0.03953512
magi,celegansneural,5,400956,0,3.3106026649475098,100,celegansneural.graph,297,4296,-0.006519885,-2028330,8,0.49268515,0.03953512
louvain,celegansneural,1,20480,0,0.0078,0,celegansneural.graph,297,4296,0.444185222,138185598,5,0.16790570,0.04167847
louvain,celegansneural,2,20480,0,0.0070,0,celegansneural.graph,297,4296,0.372738464,115958580,4,0.17889947,0.04900217
louvain,celegansneural,3,20480,0,0.0067,0,celegansneural.graph,297,4296,0.412002654,128173632,6,0.19776240,0.04536894
louvain,celegansneural,4,20480,0,0.0068,0,celegansneural.graph,297,4296,0.416049578,129432626,5,0.17823772,0.04375749
louvain,celegansneural,5,20480,0,0.0069,0,celegansneural.graph,297,4296,0.392766041,122189140,6,0.21889609,0.05415922
leiden,celegansneural,1,20480,0,0.0070,0,celegansneural.graph,297,4296,0.499247352,155315374,6,0.16543558,0.03838099
leiden,celegansneural,2,20480,0,0.0069,0,celegansneural.graph,297,4296,0.501709764,156081428,5,0.13694517,0.03247644
leiden,celegansneural,3,20480,0,0.0067,0,celegansneural.graph,297,4296,0.497341226,154722380,6,0.16767682,0.03903655
leiden,celegansneural,4,20480,0,0.0065,0,celegansneural.graph,297,4296,0.502738587,156401494,6,0.16326798,0.03777080
